ts	Sample#	A	B	dx	F
254497128.00000	2056.00000	-39.93352	-25.87057	15.26706	-1.73834
254497147.00000	2057.00000	-40.00547	-25.88297	15.27803	-1.73834
254497176.00000	2058.00000	-40.06502	-25.98222	15.61633	-1.86807
254497204.00000	2059.00000	-40.18411	-26.08394	15.26554	-1.93064
254497222.00000	2060.00000	-40.24118	-26.12612	15.60354	-1.93522
254497240.00000	2061.00000	-40.39749	-26.21296	15.59075	-1.99780
254497259.00000	2062.00000	-40.42478	-26.32213	15.59075	-2.04511
254497278.00000	2063.00000	-40.64312	-26.47596	15.58741	-2.05732
254497298.00000	2064.00000	-41.00536	-26.80347	15.55848	-2.10616
254497326.00000	2065.00000	-41.51647	-27.26495	15.18485	-2.01916
254497354.00000	2066.00000	-41.81668	-27.56765	15.49301	-1.73376
254497372.00000	2067.00000	-41.92337	-27.64705	15.13521	-1.68493
254497390.00000	2068.00000	-41.99036	-27.70659	15.13156	-1.68645
254497409.00000	2069.00000	-41.95315	-27.69667	15.14465	-1.56894
254497428.00000	2070.00000	-42.01517	-27.72396	15.14404	-1.78718
254497448.00000	2071.00000	-42.03254	-27.77358	15.14069	-1.78718
254497476.00000	2072.00000	-42.06232	-27.78103	15.48387	-1.93370
254497504.00000	2073.00000	-42.05983	-27.78351	15.14952	-1.95506
254497522.00000	2074.00000	-42.06976	-27.80832	15.49636	-1.96422
254497539.00000	2075.00000	-42.04743	-27.78847	15.48814	-2.01459
254497557.00000	2076.00000	-42.09209	-27.78599	15.49636	-2.01459
254497576.00000	2077.00000	-42.10449	-27.84057	15.50488	-2.01306
254497605.00000	2078.00000	-42.13179	-27.85546	15.15988	-2.06953
254497633.00000	2079.00000	-42.16404	-27.87283	15.50915	-2.15347
254497651.00000	2080.00000	-42.21118	-27.93486	15.15835	-2.15652
254497669.00000	2081.00000	-42.18637	-27.91997	15.15561	-2.25725
254497686.00000	2082.00000	-42.24592	-27.91253	15.15896	-2.25725
254497705.00000	2083.00000	-42.25832	-27.98696	15.16231	-2.37172
254497732.00000	2084.00000	-42.29554	-27.99688	15.16505	-2.43429
254497760.00000	2085.00000	-42.30050	-28.03906	15.49118	-2.49076
254497789.00000	2086.00000	-42.31539	-28.03162	15.15470	-2.48313
254497807.00000	2087.00000	-42.31787	-28.04402	15.15927	-2.52586
254497825.00000	2088.00000	-42.29554	-28.05147	15.16749	-2.48160
254497844.00000	2089.00000	-42.29802	-28.01673	15.16414	-2.48313
254497862.00000	2090.00000	-42.34020	-28.02418	15.50488	-2.43429
254497882.00000	2091.00000	-42.34764	-28.06635	15.50306	-2.43429
254497910.00000	2092.00000	-42.36997	-28.07132	15.17449	-2.49687
254497938.00000	2093.00000	-42.36501	-28.09117	15.49818	-2.50908
254497955.00000	2094.00000	-42.34268	-28.09613	15.49301	-2.55028
254497973.00000	2095.00000	-42.32779	-28.07132	15.49240	-2.54570
254497992.00000	2096.00000	-42.39478	-28.06635	15.15896	-2.54570
254498011.00000	2097.00000	-42.39975	-28.11598	15.17114	-2.57165
254498031.00000	2098.00000	-42.39478	-28.06635	15.17632	-2.59912
254498059.00000	2099.00000	-42.36501	-28.12342	15.50062	-2.64338
254498088.00000	2100.00000	-42.40471	-28.14823	15.15592	-2.63728
254498106.00000	2101.00000	-42.40719	-28.12838	15.16932	-2.67085
254498124.00000	2102.00000	-42.44441	-28.12342	15.17084	-2.70290
254498144.00000	2103.00000	-42.46177	-28.17800	15.15835	-2.70290
254498163.00000	2104.00000	-42.46177	-28.18545	15.15592	-2.71206
254498182.00000	2105.00000	-42.42208	-28.17552	15.49118	-2.71053
254498200.00000	2106.00000	-42.46922	-28.19537	15.49666	-2.75174
254498228.00000	2107.00000	-42.49403	-28.19537	15.16840	-2.76090
254498257.00000	2108.00000	-42.50395	-28.18793	15.49331	-2.69680
254498275.00000	2109.00000	-42.51884	-28.22266	15.49392	-2.69527
254498293.00000	2110.00000	-42.50395	-28.22018	15.48357	-2.69069
254498312.00000	2111.00000	-42.44689	-28.21026	15.15896	-2.73801
254498332.00000	2112.00000	-42.49403	-28.17056	15.16201	-2.69680
254498349.00000	2113.00000	-42.48907	-28.22018	15.15805	-2.69680
254498367.00000	2114.00000	-42.47914	-28.19537	15.16932	-2.62049
254498395.00000	2115.00000	-42.49155	-28.23011	15.49149	-2.60065
254498423.00000	2116.00000	-42.52380	-28.23507	15.16475	-2.59759
254498452.00000	2117.00000	-42.54613	-28.25244	15.16688	-2.63728
254498470.00000	2118.00000	-42.54613	-28.21522	15.17906	-2.69069
254498488.00000	2119.00000	-42.56102	-28.25988	15.16384	-2.69222
254498506.00000	2120.00000	-42.59079	-28.29710	15.15257	-2.74869
254498526.00000	2121.00000	-42.58831	-28.31447	15.16475	-2.81279
254498545.00000	2122.00000	-42.62553	-28.32935	15.15470	-2.81584
254498565.00000	2123.00000	-42.71733	-28.38146	15.14770	-2.91199
254498593.00000	2124.00000	-42.91086	-28.59979	15.45738	-2.90894
254498621.00000	2125.00000	-43.68248	-29.39375	15.42754	-2.98525
254498639.00000	2126.00000	-43.74947	-29.47811	15.38826	-3.00204
254498657.00000	2127.00000	-43.72962	-29.46322	15.38460	-2.77769
254498675.00000	2128.00000	-43.72962	-29.43593	15.38278	-2.77616
254498693.00000	2129.00000	-43.76188	-29.40367	15.38552	-2.76853
254498722.00000	2130.00000	-43.71722	-29.42104	15.38673	-2.97762
254498750.00000	2131.00000	-43.71722	-29.44089	15.04965	-3.44311
254498768.00000	2132.00000	-43.75692	-29.46570	15.05056	-2.97915
254498785.00000	2133.00000	-43.73459	-29.46074	15.04538	-2.97915
254498803.00000	2134.00000	-43.72466	-29.43841	15.05574	-2.58844
254498832.00000	2135.00000	-43.71970	-29.46322	15.05939	-2.71664
254498859.00000	2136.00000	-43.71474	-29.42104	15.39222	-2.76395
254498877.00000	2137.00000	-43.76436	-29.43593	15.40470	-2.76548
254498896.00000	2138.00000	-43.76436	-29.46818	15.40013	-2.68001
254498915.00000	2139.00000	-43.74451	-29.46074	15.39100	-2.67848
254498933.00000	2140.00000	-43.71970	-29.44833	15.39496	-2.69680
254498951.00000	2141.00000	-43.75195	-29.42352	15.06091	-2.69680
254498979.00000	2142.00000	-43.75692	-29.46074	15.38917	-2.62049
254499008.00000	2143.00000	-43.75692	-29.43097	15.07979	-2.48160
254499037.00000	2144.00000	-43.73707	-29.40864	15.40653	-2.37172
254499055.00000	2145.00000	-43.75692	-29.44585	15.39922	-2.20383
254499072.00000	2146.00000	-43.75940	-29.46818	15.08497	-2.19773
254499089.00000	2147.00000	-43.74451	-29.43593	15.09471	-2.19773
254499107.00000	2148.00000	-43.75195	-29.46074	15.07796	-2.11837
254499136.00000	2149.00000	-43.75195	-29.42104	15.39496	-2.02527
254499163.00000	2150.00000	-43.72466	-29.41360	15.09015	-1.94743
254499182.00000	2151.00000	-43.75940	-29.44337	15.41049	-1.94896
254499201.00000	2152.00000	-43.75443	-29.45082	15.41932	-1.88791
254499218.00000	2153.00000	-43.74699	-29.45082	15.41993	-1.88333
254499236.00000	2154.00000	-43.75940	-29.45578	15.41262	-1.68340
254499263.00000	2155.00000	-43.75443	-29.42849	15.10415	-1.48347
254499292.00000	2156.00000	-43.72218	-29.42600	15.09867	-1.47431
254499321.00000	2157.00000	-43.70481	-29.45578	15.43058	-1.32169
254499344.00000	2158.00000	-43.73707	-29.41360	15.10781	-1.12634
254499363.00000	2159.00000	-43.75443	-29.44833	15.11298	-0.90962
254499382.00000	2160.00000	-43.75692	-29.46570	15.43728	-0.90656
254499400.00000	2161.00000	-43.72218	-29.43345	15.44368	-0.75394
254499418.00000	2162.00000	-43.76188	-29.46570	15.43576	-0.75547
254499435.00000	2163.00000	-43.74947	-29.46570	15.43607	-0.63337
254499463.00000	2164.00000	-43.75940	-29.47315	15.12547	-0.51891
254499492.00000	2165.00000	-43.76188	-29.45330	15.13186	-0.51128
254499511.00000	2166.00000	-43.75692	-29.46322	15.14130	-0.41055
254499529.00000	2167.00000	-43.74947	-29.43593	15.14343	-0.29761
254499550.00000	2168.00000	-43.72714	-29.46570	15.14100	-0.30066
254499568.00000	2169.00000	-43.75195	-29.46818	15.13491	-0.23046
254499586.00000	2170.00000	-43.70729	-29.45826	15.13795	-0.23046
254499615.00000	2171.00000	-43.75940	-29.46818	15.45799	-0.15720
254499643.00000	2172.00000	-43.75443	-29.46074	15.14526	-0.08394
254499661.00000	2173.00000	-43.72962	-29.46322	15.46652	-0.04884
254499681.00000	2174.00000	-43.71970	-29.46074	15.46408	-0.05494
254499699.00000	2175.00000	-43.75940	-29.46570	15.47321	0.00000
254499718.00000	2176.00000	-43.71474	-29.45578	15.47596	0.00000
254499735.00000	2177.00000	-43.71226	-29.42104	15.47596	0.01831
254499762.00000	2178.00000	-43.71474	-29.45082	15.48661	0.04426
254499791.00000	2179.00000	-43.74203	-29.46818	15.16719	0.05189
254499819.00000	2180.00000	-43.72466	-29.43593	15.49209	0.04731
254499837.00000	2181.00000	-43.75195	-29.43097	15.48722	0.02595
254499855.00000	2182.00000	-43.75692	-29.45826	15.48113	-0.00458
254499873.00000	2183.00000	-43.75940	-29.46818	15.48692	0.00610
254499892.00000	2184.00000	-43.70977	-29.45578	15.18028	0.00153
254499911.00000	2185.00000	-43.73707	-29.41112	15.17236	-0.00763
254499940.00000	2186.00000	-43.72218	-29.45826	15.48418	-0.01831
254499968.00000	2187.00000	-43.75195	-29.43097	15.18028	0.08852
254499986.00000	2188.00000	-43.75443	-29.46570	15.17480	0.08699
254500004.00000	2189.00000	-43.74699	-29.47066	15.17541	0.17857
254500022.00000	2190.00000	-43.70481	-29.45330	15.49697	0.17551
254500040.00000	2191.00000	-43.73210	-29.46818	15.48874	0.14652
254500069.00000	2192.00000	-43.75195	-29.45578	15.17571	0.12210
254500098.00000	2193.00000	-43.75443	-29.43841	15.50945	0.10226
254500115.00000	2194.00000	-43.75443	-29.46074	15.50884	0.09615
254500133.00000	2195.00000	-43.75195	-29.46570	15.50306	0.09768
254500151.00000	2196.00000	-43.70977	-29.41856	15.19124	0.09768
254500169.00000	2197.00000	-43.75940	-29.46322	15.19155	0.09615
254500198.00000	2198.00000	-43.76436	-29.44585	15.50702	0.09157
254500225.00000	2199.00000	-43.74451	-29.44585	15.20038	0.10073
254500244.00000	2200.00000	-43.75692	-29.45826	15.19885	0.10226
254500264.00000	2201.00000	-43.74699	-29.46570	15.20312	0.09768
254500282.00000	2202.00000	-43.70977	-29.46570	15.50336	0.09310
254500300.00000	2203.00000	-43.71226	-29.46322	15.50062	0.09157
254500317.00000	2204.00000	-43.74947	-29.46570	15.50336	0.09157
254500344.00000	2205.00000	-43.76436	-29.46818	15.20007	0.10226
254500373.00000	2206.00000	-43.76436	-29.46074	15.49666	0.10073
254500401.00000	2207.00000	-43.75692	-29.43593	15.50245	0.09157
254500419.00000	2208.00000	-43.72714	-29.46074	15.51219	0.09310
254500436.00000	2209.00000	-43.71474	-29.42104	15.50762	0.09157
254500455.00000	2210.00000	-43.75940	-29.43345	15.51615	0.09462
254500472.00000	2211.00000	-43.76436	-29.46818	15.21347	0.09920
254500490.00000	2212.00000	-43.75195	-29.43097	15.21469	0.09768
254500518.00000	2213.00000	-43.74203	-29.44337	15.50519	0.09157
254500546.00000	2214.00000	-43.72466	-29.46074	15.21043	0.09768
254500575.00000	2215.00000	-43.75195	-29.46818	15.51341	0.09310
254500594.00000	2216.00000	-43.71226	-29.46074	15.52072	0.09310
254500614.00000	2217.00000	-43.72714	-29.40616	15.51432	0.10073
254500632.00000	2218.00000	-43.75940	-29.45330	15.20860	0.09768
254500651.00000	2219.00000	-43.75940	-29.45082	15.20951	0.10073
254500668.00000	2220.00000	-43.74451	-29.43593	15.21378	0.09768
254500686.00000	2221.00000	-43.75443	-29.45826	15.20281	0.10073
254500715.00000	2222.00000	-43.75692	-29.40367	15.51250	0.09310
254500743.00000	2223.00000	-43.71970	-29.42600	15.21499	0.09462
254500771.00000	2224.00000	-43.71970	-29.45330	15.22139	0.09768
254500788.00000	2225.00000	-43.75692	-29.46570	15.21499	0.09615
254500805.00000	2226.00000	-43.73210	-29.46570	15.21530	0.09005
254500824.00000	2227.00000	-43.72962	-29.43841	15.20799	0.10073
254500842.00000	2228.00000	-43.75443	-29.42849	15.51311	0.09157
254500861.00000	2229.00000	-43.75195	-29.46818	15.51097	0.09157
254500890.00000	2230.00000	-43.75940	-29.46818	15.21012	0.09920
254500918.00000	2231.00000	-43.75692	-29.46570	15.50762	0.09310
254500945.00000	2232.00000	-43.76436	-29.45578	15.21591	0.09920
254500964.00000	2233.00000	-43.75195	-29.47315	15.20738	0.09462
254500982.00000	2234.00000	-43.72218	-29.46322	15.50214	0.09005
254501001.00000	2235.00000	-43.69985	-29.46322	15.50488	0.09157
254501018.00000	2236.00000	-43.75443	-29.46570	15.50945	0.09157
254501036.00000	2237.00000	-43.71226	-29.45826	15.51432	0.09157
254501065.00000	2238.00000	-43.73955	-29.46818	15.22382	0.10073
254501093.00000	2239.00000	-43.76188	-29.47066	15.50732	0.09768
254501121.00000	2240.00000	-43.75940	-29.46570	15.50732	0.09005
254501140.00000	2241.00000	-43.75443	-29.42849	15.51585	0.09615
254501158.00000	2242.00000	-43.75692	-29.42600	15.52407	0.09005
254501177.00000	2243.00000	-43.75443	-29.46570	15.51067	0.09157
254501196.00000	2244.00000	-43.74947	-29.46570	15.50671	0.09005
254501216.00000	2245.00000	-43.70481	-29.44833	15.51067	0.09157
254501234.00000	2246.00000	-43.74947	-29.45578	15.52315	0.09310
254501252.00000	2247.00000	-43.75940	-29.45826	15.22047	0.09768
254501280.00000	2248.00000	-43.75195	-29.47811	15.50793	0.09310
254501309.00000	2249.00000	-43.76188	-29.47066	15.21712	0.09920
254501338.00000	2250.00000	-43.75692	-29.44337	15.51463	0.09310
254501358.00000	2251.00000	-43.75692	-29.46322	15.51524	0.09310
254501378.00000	2252.00000	-43.73459	-29.46570	15.52011	0.09157
254501398.00000	2253.00000	-43.73210	-29.44337	15.51585	0.09310
254501417.00000	2254.00000	-43.75443	-29.43097	15.52041	0.09310
254501435.00000	2255.00000	-43.75692	-29.46322	15.50976	0.09462
254501453.00000	2256.00000	-43.74947	-29.46322	15.50610	0.09768
254501471.00000	2257.00000	-43.70977	-29.45826	15.22139	0.09768
254501499.00000	2258.00000	-43.73955	-29.42849	15.51128	0.09310
254501527.00000	2259.00000	-43.72962	-29.44337	15.21043	0.09615
254501555.00000	2260.00000	-43.73459	-29.46570	15.51341	0.09462
254501572.00000	2261.00000	-43.71970	-29.42352	15.21895	0.09768
254501590.00000	2262.00000	-43.76188	-29.46818	15.21591	0.09920
254501608.00000	2263.00000	-43.70481	-29.46322	15.21408	0.09157
254501627.00000	2264.00000	-43.72466	-29.40119	15.21225	0.10073
254501646.00000	2265.00000	-43.75692	-29.44833	15.21408	0.09920
254501675.00000	2266.00000	-43.75692	-29.43593	15.50732	0.09157
254501703.00000	2267.00000	-43.72714	-29.44089	15.21438	0.09310
254501721.00000	2268.00000	-43.75195	-29.40864	15.50519	0.09462
254501739.00000	2269.00000	-43.71474	-29.46570	15.50641	0.09310
254501757.00000	2270.00000	-43.72218	-29.42352	15.51980	0.09310
254501775.00000	2271.00000	-43.75692	-29.44337	15.51402	0.09615
254501804.00000	2272.00000	-43.74699	-29.41856	15.21804	0.10378
254501832.00000	2273.00000	-43.73210	-29.44585	15.22200	0.09462
254501851.00000	2274.00000	-43.75443	-29.46818	15.22017	0.10073
254501868.00000	2275.00000	-43.72466	-29.46818	15.22382	0.09920
254501886.00000	2276.00000	-43.69985	-29.41856	15.22474	0.09920
254501905.00000	2277.00000	-43.74947	-29.43097	15.21804	0.10073
254501932.00000	2278.00000	-43.73707	-29.41360	15.22565	0.10073
254501960.00000	2279.00000	-43.71970	-29.44585	15.51767	0.09157
254501979.00000	2280.00000	-43.75940	-29.46818	15.51585	0.09310
254501998.00000	2281.00000	-43.73210	-29.46818	15.52315	0.09462
254502016.00000	2282.00000	-43.70233	-29.42600	15.52133	0.09157
254502034.00000	2283.00000	-43.75443	-29.42849	15.51432	0.09462
254502052.00000	2284.00000	-43.75443	-29.46322	15.21834	0.09768
254502079.00000	2285.00000	-43.75195	-29.46818	15.52620	0.09615
254502109.00000	2286.00000	-43.75443	-29.46818	15.22870	0.09157
254502137.00000	2287.00000	-43.76436	-29.46570	15.51493	0.09157
254502155.00000	2288.00000	-43.75692	-29.46570	15.51524	0.09005
254502175.00000	2289.00000	-43.71474	-29.46074	15.52224	0.09310
254502194.00000	2290.00000	-43.72466	-29.42104	15.52711	0.09310
254502214.00000	2291.00000	-43.75940	-29.43593	15.52498	0.09920
254502233.00000	2292.00000	-43.75443	-29.46818	15.52133	0.09920
254502251.00000	2293.00000	-43.73707	-29.46074	15.22687	0.10073
254502269.00000	2294.00000	-43.75443	-29.45826	15.21408	0.09768
254502298.00000	2295.00000	-43.76188	-29.43841	15.51889	0.09157
254502327.00000	2296.00000	-43.71474	-29.42104	15.22687	0.09920
254502345.00000	2297.00000	-43.75940	-29.43097	15.22017	0.10073
254502365.00000	2298.00000	-43.75195	-29.46322	15.21926	0.09615
254502383.00000	2299.00000	-43.73955	-29.46818	15.51706	0.09310
254502401.00000	2300.00000	-43.71226	-29.45330	15.51311	0.09157
254502436.00000	2301.00000	-43.75692	-29.46818	15.50762	0.09157
254502481.00000	2302.00000	-43.70233	-29.46322	15.53107	0.09310
254502499.00000	2303.00000	-43.75692	-29.45826	15.51493	0.09462
254502518.00000	2304.00000	-43.74947	-29.46322	15.51493	0.09157
254502536.00000	2305.00000	-43.72714	-29.44833	15.51524	0.09157
254502554.00000	2306.00000	-43.74451	-29.42849	15.51920	0.09310
254502572.00000	2307.00000	-43.76188	-29.46322	15.21652	0.10073
254502590.00000	2308.00000	-43.75692	-29.43593	15.21956	0.10073
254502618.00000	2309.00000	-43.70977	-29.46322	15.51554	0.09157
254502647.00000	2310.00000	-43.74947	-29.47066	15.21743	0.10226
254502674.00000	2311.00000	-43.76188	-29.47066	15.51128	0.09005
254502692.00000	2312.00000	-43.74203	-29.46074	15.22321	0.09768
254502711.00000	2313.00000	-43.72466	-29.43593	15.22382	0.09462
254502731.00000	2314.00000	-43.75692	-29.47066	15.22565	0.09615
